"name","parent"
"esoteric","3.8.2.3.1.1.NA.sub.6.1"
"person","3.8.2.3.1.1.NA.sub.6.2"
"Hinayana","3.8.2.3.1.1.NA.sub.6.1"
"person","3.8.2.3.1.1.NA.sub.6.2"
"Hau-hauism","3.8.2.3.1.1.NA.sub.6.1"
"person","3.8.2.3.1.1.NA.sub.6.2"
"Hoa-Hoa","3.8.2.3.1.1.NA.sub.6.1"
"Jainism","3.8.2.3.1.1.NA.sub.6.1"
"person","3.8.2.3.1.1.NA.sub.6.2"
"sect","3.8.2.3.1.1.NA.sub.6.2"
"person","3.8.2.3.1.1.NA.sub.6.3"
"Jodo","3.8.2.3.1.1.NA.sub.6.1"
"Mahayana","3.8.2.3.1.1.NA.sub.6.1"
"Zen","3.8.2.3.1.1.NA.sub.6.2"
"person","3.8.2.3.1.1.NA.sub.6.3"
"sect","3.8.2.3.1.1.NA.sub.6.3"
"concepts in","3.8.2.3.1.1.NA.sub.6.3"
"Yogacara","3.8.2.3.1.1.NA.sub.6.2"
"person","3.8.2.3.1.1.NA.sub.6.3"
"Ritsu","3.8.2.3.1.1.NA.sub.6.1"
"shin","3.8.2.3.1.1.NA.sub.6.1"
"Shingon","3.8.2.3.1.1.NA.sub.6.1"
"Soka Gakkai","3.8.2.3.1.1.NA.sub.6.1"
"Tendai","3.8.2.3.1.1.NA.sub.6.1"
"Gelugpa","3.8.2.3.1.1.NA.sub.6.1"
"Hinayana","3.8.2.3.1.1.NA.sub.6.1"
"Jainism","3.8.2.3.1.1.NA.sub.6.1"
"sect","3.8.2.3.1.1.NA.sub.6.2"
"Mahayana","3.8.2.3.1.1.NA.sub.6.1"
"Zen","3.8.2.3.1.1.NA.sub.6.2"
"sect","3.8.2.3.1.1.NA.sub.6.3"
"Confucianism","3.8.2.3.2.NA.NA.5"
"person","3.8.2.3.2.NA.NA.sub.5.1"
"concepts in","3.8.2.3.2.NA.NA.sub.5.1"
"yin/yang","3.8.2.3.2.NA.NA.sub.5.2"
"combination of","3.8.2.3.2.NA.NA.sub.5.3"
"symbol of","3.8.2.3.2.NA.NA.sub.5.4"
"Confucianism","3.8.2.3.2.NA.NA.5"
"yin/yang","3.8.2.3.2.NA.NA.sub.5.1"
"combination of","3.8.2.3.2.NA.NA.sub.5.2"
"Hinduism","3.8.2.3.3.NA.NA.5"
"person","3.8.2.3.3.NA.NA.sub.5.1"
"adaptation to","3.8.2.3.3.NA.NA.sub.5.1"
"Hindu","3.8.2.3.3.NA.NA.5"
"Adapt to Hinduism","3.8.2.3.3.NA.NA.5"
"Brahminism","3.8.2.3.3.1.NA.sub.6.1"
"person","3.8.2.3.3.1.NA.sub.6.2"
"female","3.8.2.3.3.1.NA.sub.6.2"
"group of","3.8.2.3.3.1.NA.sub.6.2"
"position of","3.8.2.3.3.1.NA.sub.6.2"
"Hare Krishna","3.8.2.3.3.1.NA.sub.6.1"
"Krishna","3.8.2.3.3.1.NA.sub.6.1"
"person","3.8.2.3.3.1.NA.sub.6.2"
"Puranism","3.8.2.3.3.1.NA.sub.6.1"
"person","3.8.2.3.3.1.NA.sub.6.2"
"Saktism","3.8.2.3.3.1.NA.sub.6.1"
"person","3.8.2.3.3.1.NA.sub.6.2"
"Sikhism","3.8.2.3.3.1.NA.sub.6.1"
"person","3.8.2.3.3.1.NA.sub.6.2"
"converted from Islam","3.8.2.3.3.1.NA.sub.6.3"
"Sivaism","3.8.2.3.3.1.NA.sub.6.1"
"person","3.8.2.3.3.1.NA.sub.6.2"
"Vedism","3.8.2.3.3.1.NA.sub.6.1"
"Vishnuism","3.8.2.3.3.1.NA.sub.6.1"
"person","3.8.2.3.3.1.NA.sub.6.2"
"Brahmin","3.8.2.3.3.1.NA.sub.6.1"
"Sikh","3.8.2.3.3.1.NA.sub.6.1"
"Sivaism","3.8.2.3.3.1.NA.sub.6.1"
"Vedism","3.8.2.3.3.1.NA.sub.6.1"
"Vishnuism","3.8.2.3.3.1.NA.sub.6.1"
"convert to Brahminism","3.8.2.3.3.1.NA.sub.6.1"
"gymnosophy","3.8.2.3.3.2.NA.sub.6.1"
"adherent of","3.8.2.3.3.2.NA.sub.6.2"
"monism","3.8.2.3.3.2.NA.sub.6.1"
"Sankhya","3.8.2.3.3.2.NA.sub.6.1"
"concepts in","3.8.2.3.3.2.NA.sub.6.2"
"Vedanta","3.8.2.3.3.2.NA.sub.6.1"
"adherent of","3.8.2.3.3.2.NA.sub.6.2"
"yoga","3.8.2.3.3.2.NA.sub.6.1"
"adherent of","3.8.2.3.3.2.NA.sub.6.2"
"hatha-yoga","3.8.2.3.3.2.NA.sub.6.2"
"adherent of","3.8.2.3.3.2.NA.sub.6.3"
"karma-yoga","3.8.2.3.3.2.NA.sub.6.2"
"adherent of","3.8.2.3.3.2.NA.sub.6.3"
"kundalini yoga","3.8.2.3.3.2.NA.sub.6.2"
"raja yoga","3.8.2.3.3.2.NA.sub.6.2"
"adherent of","3.8.2.3.3.2.NA.sub.6.3"
"Tantric yoga","3.8.2.3.3.2.NA.sub.6.2"
"transcendental meditation","3.8.2.3.3.2.NA.sub.6.2"
"adherent of","3.8.2.3.3.2.NA.sub.6.3"
"centre of spiritual power in body","3.8.2.3.3.2.NA.sub.6.2"
"energy at base of spine","3.8.2.3.3.2.NA.sub.6.2"
"breathing control","3.8.2.3.3.2.NA.sub.6.2"
"position","3.8.2.3.3.2.NA.sub.6.2"
"withdrawal of senses from external objects","3.8.2.3.3.2.NA.sub.6.2"
"stages leading to state of union","3.8.2.3.3.2.NA.sub.6.2"
"state of union","3.8.2.3.3.2.NA.sub.6.2"
"over-self","3.8.2.3.3.2.NA.sub.6.2"
"concepts in","3.8.2.3.3.2.NA.sub.6.1"
"monism","3.8.2.3.3.2.NA.sub.6.1"
"Sankhya","3.8.2.3.3.2.NA.sub.6.1"
"Vedanta","3.8.2.3.3.2.NA.sub.6.1"
"yoga","3.8.2.3.3.2.NA.sub.6.1"
"concepts in","3.8.2.3.3.2.NA.sub.6.1"
"Islam","3.8.2.3.4.NA.NA.5"
"all","3.8.2.3.4.NA.NA.sub.5.1"
"founder","3.8.2.3.4.NA.NA.sub.5.1"
"descendant of","3.8.2.3.4.NA.NA.sub.5.2"
"one who accompanied","3.8.2.3.4.NA.NA.sub.5.2"
"person","3.8.2.3.4.NA.NA.sub.5.1"
"female","3.8.2.3.4.NA.NA.sub.5.2"
"collective","3.8.2.3.4.NA.NA.sub.5.2"
"fanatical","3.8.2.3.4.NA.NA.sub.5.2"
"converted from Hinduism","3.8.2.3.4.NA.NA.sub.5.2"
"knowing Koran by heart","3.8.2.3.4.NA.NA.sub.5.2"
"fundamentalist","3.8.2.3.4.NA.NA.sub.5.2"
"having been to Mecca","3.8.2.3.4.NA.NA.sub.5.2"
"Bulgarian","3.8.2.3.4.NA.NA.sub.5.2"
"Philippine","3.8.2.3.4.NA.NA.sub.5.2"
"Indonesian","3.8.2.3.4.NA.NA.sub.5.2"
"learned","3.8.2.3.4.NA.NA.sub.5.2"
"making","3.8.2.3.4.NA.NA.sub.5.1"
"Islam","3.8.2.3.4.NA.NA.5"
"all","3.8.2.3.4.NA.NA.sub.5.1"
"founder","3.8.2.3.4.NA.NA.sub.5.1"
"Indonesian","3.8.2.3.4.NA.NA.sub.5.1"
"Follow Islam","3.8.2.3.4.NA.NA.5"
"Convert to Islam","3.8.2.3.4.NA.NA.5"
"black","3.8.2.3.4.1.NA.sub.6.1"
"Druse","3.8.2.3.4.1.NA.sub.6.1"
"person","3.8.2.3.4.1.NA.sub.6.2"
"fundamentalism","3.8.2.3.4.1.NA.sub.6.1"
"body of","3.8.2.3.4.1.NA.sub.6.2"
"Hanif","3.8.2.3.4.1.NA.sub.6.1"
"person","3.8.2.3.4.1.NA.sub.6.2"
"Kadarite","3.8.2.3.4.1.NA.sub.6.1"
"Karmathian","3.8.2.3.4.1.NA.sub.6.1"
"Motazilite","3.8.2.3.4.1.NA.sub.6.1"
"Muridism","3.8.2.3.4.1.NA.sub.6.1"
"Shiite","3.8.2.3.4.1.NA.sub.6.1"
"person","3.8.2.3.4.1.NA.sub.6.2"
"Sufi","3.8.2.3.4.1.NA.sub.6.1"
"person","3.8.2.3.4.1.NA.sub.6.2"
"doctrine of","3.8.2.3.4.1.NA.sub.6.2"
"Sunni","3.8.2.3.4.1.NA.sub.6.1"
"person","3.8.2.3.4.1.NA.sub.6.2"
"Wahabite","3.8.2.3.4.1.NA.sub.6.1"
"person","3.8.2.3.4.1.NA.sub.6.2"
"Druse","3.8.2.3.4.1.NA.sub.6.1"
"Hanif","3.8.2.3.4.1.NA.sub.6.1"
"Shiite","3.8.2.3.4.1.NA.sub.6.1"
"Sufi","3.8.2.3.4.1.NA.sub.6.1"
"Sunni","3.8.2.3.4.1.NA.sub.6.1"
"Wahabite","3.8.2.3.4.1.NA.sub.6.1"
"Lamaism","3.8.2.3.5.NA.NA.5"
"person","3.8.2.3.5.NA.NA.sub.5.1"
"Lamaism","3.8.2.3.5.NA.NA.5"
"Mithraism","3.8.2.3.6.NA.NA.5"
"person","3.8.2.3.6.NA.NA.sub.5.1"
"Mithraism","3.8.2.3.6.NA.NA.5"
"Follow Mithraism","3.8.2.3.6.NA.NA.5"
"Odinism","3.8.2.3.7.NA.NA.5"
"Odinism","3.8.2.3.7.NA.NA.5"
"Shinto","3.8.2.3.8.NA.NA.5"
"person","3.8.2.3.8.NA.NA.sub.5.1"
"Shinto","3.8.2.3.8.NA.NA.5"
"Make Shinto","3.8.2.3.8.NA.NA.5"
"Taoism","3.8.2.3.9.NA.NA.5"
"person","3.8.2.3.9.NA.NA.sub.5.1"
"doctrine","3.8.2.3.9.NA.NA.sub.5.1"
"concepts in","3.8.2.3.9.NA.NA.sub.5.1"
"Tao","3.8.2.3.9.NA.NA.5"
"Zoroastrianism","3.8.2.3.10.NA.NA.5"
"person","3.8.2.3.10.NA.NA.sub.5.1"
"Zoroastrianism","3.8.2.3.10.NA.NA.5"
"Zoroastrianism","3.8.2.3.10.NA.NA.5"
"Zendicism","3.8.2.3.10.1.NA.6"
"person","3.8.2.3.10.1.NA.sub.6.1"
"Aeonist","3.8.2.3.11.1.NA.6"
"Babism","3.8.2.3.11.2.NA.6"
"person","3.8.2.3.11.2.NA.sub.6.1"
"Caodaism","3.8.2.3.11.3.NA.6"
"person","3.8.2.3.11.3.NA.sub.6.1"
"Cargo-cult","3.8.2.3.11.4.NA.6"
"Coelicolist","3.8.2.3.11.5.NA.6"
"Dianetics","3.8.2.3.11.6.NA.6"
"Druidism","3.8.2.3.11.7.NA.6"
"person","3.8.2.3.11.7.NA.sub.6.1"
"female","3.8.2.3.11.7.NA.sub.6.2"
"Druid","3.8.2.3.11.7.NA.6"
"Fox-worship","3.8.2.3.11.8.NA.6"
"Jahvism","3.8.2.3.11.9.NA.6"
"Jahvism","3.8.2.3.11.9.NA.6"
"Kizilbash","3.8.2.3.11.10.NA.6"
"Macumba","3.8.2.3.11.11.NA.6"
"Marianism","3.8.2.3.11.12.NA.6"
"Metawileh","3.8.2.3.11.13.NA.6"
"Mystery","3.8.2.3.11.14.NA.6"
"Nat-worship","3.8.2.3.11.15.NA.6"
"person","3.8.2.3.11.15.NA.sub.6.1"
"Nature","3.8.2.3.11.16.NA.6"
"Osirism","3.8.2.3.11.17.NA.6"
"Peyotism","3.8.2.3.11.18.NA.6"
"person","3.8.2.3.11.18.NA.sub.6.1"
"Pocomania","3.8.2.3.11.19.NA.6"
"person","3.8.2.3.11.19.NA.sub.6.1"
"Pocomania","3.8.2.3.11.19.NA.6"
"Poro","3.8.2.3.11.20.NA.6"
"Quetzalcoatlism","3.8.2.3.11.21.NA.6"
"Rastafarianism","3.8.2.3.11.22.NA.6"
"person","3.8.2.3.11.22.NA.sub.6.1"
"collective","3.8.2.3.11.22.NA.sub.6.2"
"Rastafarian","3.8.2.3.11.22.NA.6"
"Rosicrucianism","3.8.2.3.11.23.NA.6"
"person","3.8.2.3.11.23.NA.sub.6.1"
"Rosicrucian","3.8.2.3.11.23.NA.6"
"Samaritanism","3.8.2.3.11.24.NA.6"
"person","3.8.2.3.11.24.NA.sub.6.1"
"Sande(e)","3.8.2.3.11.25.NA.6"
"Santeria","3.8.2.3.11.26.NA.6"
"Scientology","3.8.2.3.11.27.NA.6"
"person","3.8.2.3.11.27.NA.sub.6.1"
"pre(-)clear","3.8.2.3.11.27.NA.sub.6.2"
"Scythism","3.8.2.3.11.28.NA.6"
"Shamanism","3.8.2.3.11.29.NA.6"
"person","3.8.2.3.11.29.NA.sub.6.1"
"Shaman","3.8.2.3.11.29.NA.6"
"Make shaman","3.8.2.3.11.29.NA.6"
"Shango","3.8.2.3.11.30.NA.6"
"Shango","3.8.2.3.11.30.NA.6"
"Subud","3.8.2.3.11.31.NA.6"
"Umbanda","3.8.2.3.11.32.NA.6"
"person","3.8.2.3.11.32.NA.sub.6.1"
"Umbanda","3.8.2.3.11.32.NA.6"
"Vegetarian","3.8.2.3.11.33.NA.6"
"Wu-wei","3.8.2.3.11.34.NA.6"
"Yezidi","3.8.2.3.11.35.NA.6"
"Zetetical","3.8.2.3.11.36.NA.6"
"Ottoman Empire","3.8.2.4.NA.NA.NA.4"
"Church government","3.8.3.NA.NA.NA.NA.3"
"specific form of","3.8.3.NA.NA.NA.NA.sub.3.1"
"science of","3.8.3.NA.NA.NA.NA.sub.3.1"
"Collegiality","3.8.3.1.1.NA.NA.5"
"Conciliarism","3.8.3.1.2.NA.NA.5"
"supporter of","3.8.3.1.2.NA.NA.sub.5.1"
"prior to","3.8.3.1.2.NA.NA.sub.5.1"
"Congregationalism","3.8.3.1.3.NA.NA.5"
"in New England","3.8.3.1.3.NA.NA.sub.5.1"
"Consociation","3.8.3.1.4.NA.NA.5"
"Presbyterian","3.8.3.1.4.NA.NA.sub.5.1"
"Consociation","3.8.3.1.4.NA.NA.5"
"New England","3.8.3.1.4.NA.NA.sub.5.1"
"Episcopacy","3.8.3.1.5.NA.NA.5"
"supporter of","3.8.3.1.5.NA.NA.sub.5.1"
"not","3.8.3.1.5.NA.NA.sub.5.2"
"policy of","3.8.3.1.5.NA.NA.sub.5.3"
"led by archbishops","3.8.3.1.5.NA.NA.sub.5.1"
"led by bishops with monarchical authority","3.8.3.1.5.NA.NA.sub.5.1"
"making","3.8.3.1.5.NA.NA.sub.5.1"
"Episcopacy","3.8.3.1.5.NA.NA.5"
"not","3.8.3.1.5.NA.NA.sub.5.1"
"monarchical","3.8.3.1.5.NA.NA.sub.5.1"
"Make episcopal","3.8.3.1.5.NA.NA.5"
"Erastianism","3.8.3.1.6.NA.NA.5"
"supporter of","3.8.3.1.6.NA.NA.sub.5.1"
"Establishmentarianism","3.8.3.1.7.NA.NA.5"
"instance of","3.8.3.1.7.NA.NA.sub.5.1"
"supporter of","3.8.3.1.7.NA.NA.sub.5.1"
"collective","3.8.3.1.7.NA.NA.sub.5.2"
"making","3.8.3.1.7.NA.NA.sub.5.1"
"of particular church","3.8.3.1.7.NA.NA.sub.5.2"
"removal of","3.8.3.1.7.NA.NA.sub.5.2"
"supporter of","3.8.3.1.7.NA.NA.sub.5.3"
"opposition to","3.8.3.1.7.NA.NA.sub.5.3"
"supporter of","3.8.3.1.7.NA.NA.sub.5.4"
"inclusion of non-conformists","3.8.3.1.7.NA.NA.sub.5.1"
"test","3.8.3.1.7.NA.NA.sub.5.1"
"supporter of","3.8.3.1.7.NA.NA.sub.5.2"
"requiring teachers to conform","3.8.3.1.7.NA.NA.sub.5.1"
"Establishmentarian","3.8.3.1.7.NA.NA.5"
"not","3.8.3.1.7.NA.NA.sub.5.1"
"opposed to","3.8.3.1.7.NA.NA.sub.5.1"
"non-conformists","3.8.3.1.7.NA.NA.sub.5.1"
"disestablish","3.8.3.1.7.NA.NA.sub.5.1"
"Febronianism","3.8.3.1.8.NA.NA.5"
"supporter","3.8.3.1.8.NA.NA.sub.5.1"
"Febronian","3.8.3.1.8.NA.NA.5"
"Free-churchism","3.8.3.1.9.NA.NA.5"
"instance","3.8.3.1.9.NA.NA.sub.5.1"
"supporter","3.8.3.1.9.NA.NA.sub.5.1"
"Hierarchy","3.8.3.1.10.NA.NA.5"
"supporter","3.8.3.1.10.NA.NA.sub.5.1"
"collective","3.8.3.1.10.NA.NA.sub.5.2"
"condition","3.8.3.1.10.NA.NA.sub.5.1"
"Hierarchy","3.8.3.1.10.NA.NA.5"
"Hierarchy","3.8.3.1.10.NA.NA.5"
"Josephism","3.8.3.1.11.NA.NA.5"
"Josephism","3.8.3.1.11.NA.NA.5"
"Morellianism","3.8.3.1.12.NA.NA.5"
"Morellianism","3.8.3.1.12.NA.NA.5"
"Patriarchism","3.8.3.1.13.NA.NA.5"
"Phyletism","3.8.3.1.14.NA.NA.5"
"Territorialism","3.8.3.1.15.NA.NA.5"
"instance","3.8.3.1.15.NA.NA.sub.5.1"
"types of reorganization","3.8.3.1.15.NA.NA.sub.5.1"
"Territorial","3.8.3.1.15.NA.NA.5"
"Theocracy","3.8.3.1.16.NA.NA.5"
"instance","3.8.3.1.16.NA.NA.sub.5.1"
"ruler of","3.8.3.1.16.NA.NA.sub.5.2"
"Theocratic","3.8.3.1.16.NA.NA.5"
"Theocratic","3.8.3.1.16.NA.NA.5"
"Ecclesiastical authority","3.8.3.2.NA.NA.NA.4"
"medieval","3.8.3.2.NA.NA.NA.sub.4.1"
"ordinance of","3.8.3.2.NA.NA.NA.sub.4.1"
"dispensation","3.8.3.2.NA.NA.NA.sub.4.2"
"granted by Pope","3.8.3.2.NA.NA.NA.sub.4.3"
"granting of","3.8.3.2.NA.NA.NA.sub.4.4"
"other","3.8.3.2.NA.NA.NA.sub.4.3"
"capability of being subject to","3.8.3.2.NA.NA.NA.sub.4.3"
"prohibition","3.8.3.2.NA.NA.NA.sub.4.2"
"supporter of","3.8.3.2.NA.NA.NA.sub.4.1"
"Ecclesiastical authority","3.8.3.2.NA.NA.NA.4"
"subject to dispensation","3.8.3.2.NA.NA.NA.sub.4.1"
"not","3.8.3.2.NA.NA.NA.sub.4.2"
"Ecclesiastical authority","3.8.3.2.NA.NA.NA.4"
"reject from authoritative writings","3.8.3.2.NA.NA.NA.sub.4.1"
"prohibit","3.8.3.2.NA.NA.NA.sub.4.1"
"Ecclesiastical discipline","3.8.3.3.NA.NA.NA.4"
"canonical","3.8.3.3.NA.NA.NA.sub.4.1"
"Ecclesiastical discipline","3.8.3.3.NA.NA.NA.4"
"Ecclesiastical discipline","3.8.3.3.NA.NA.NA.4"
"Court","3.8.3.3.1.NA.NA.5"
"of appeal","3.8.3.3.1.NA.NA.sub.5.1"
"of faculties","3.8.3.3.1.NA.NA.sub.5.1"
"chief officer of","3.8.3.3.1.NA.NA.sub.5.2"
"law of probate court","3.8.3.3.1.NA.NA.sub.5.1"
"inquiry held by","3.8.3.3.1.NA.NA.sub.5.1"
"person with rights in","3.8.3.3.1.NA.NA.sub.5.1"
"officer of","3.8.3.3.1.NA.NA.sub.5.1"
"apparitor","3.8.3.3.1.NA.NA.sub.5.2"
"prosecutor","3.8.3.3.1.NA.NA.sub.5.2"
"party producing document in","3.8.3.3.1.NA.NA.sub.5.1"
"admonition","3.8.3.3.1.NA.NA.sub.5.1"
"letter containing","3.8.3.3.1.NA.NA.sub.5.2"
"witness","3.8.3.3.1.NA.NA.sub.5.1"
"officer","3.8.3.3.1.NA.NA.sub.5.1"
"producing evidence","3.8.3.3.1.NA.NA.sub.5.1"
"not subject to dispensation","3.8.3.3.1.NA.NA.sub.5.1"
"officer of","3.8.3.3.1.NA.NA.sub.5.1"
"serve with notice of monition","3.8.3.3.1.NA.NA.sub.5.1"
"warn by","3.8.3.3.1.NA.NA.sub.5.2"
"summons","3.8.3.3.1.1.NA.sub.6.1"
"defendant's plea","3.8.3.3.1.1.NA.sub.6.1"
"plaintiff's reply","3.8.3.3.1.1.NA.sub.6.2"
"interposition in suit","3.8.3.3.1.1.NA.sub.6.1"
"appeal","3.8.3.3.1.1.NA.sub.6.1"
"transfer of action","3.8.3.3.1.1.NA.sub.6.1"
"overture","3.8.3.3.1.1.NA.sub.6.1"
"order stopping proceedings","3.8.3.3.1.1.NA.sub.6.1"
"enforcement/execution of sentence","3.8.3.3.1.1.NA.sub.6.1"
"spiritual punishment inflicted by judge","3.8.3.3.1.1.NA.sub.6.1"
"exemption from trial/sentence by secular court","3.8.3.3.1.1.NA.sub.6.1"
"claim to","3.8.3.3.1.1.NA.sub.6.2"
"summons","3.8.3.3.1.1.NA.sub.6.1"
"institute proceedings","3.8.3.3.1.1.NA.sub.6.1"
"summon","3.8.3.3.1.1.NA.sub.6.1"
"appeal","3.8.3.3.1.1.NA.sub.6.1"
"transfer","3.8.3.3.1.1.NA.sub.6.1"
"present overture","3.8.3.3.1.1.NA.sub.6.1"
"bring forward as overture","3.8.3.3.1.1.NA.sub.6.2"
"praemunire","3.8.3.3.1.2.NA.sub.6.1"
"clause of","3.8.3.3.1.2.NA.sub.6.2"
"about titles/benefices","3.8.3.3.1.2.NA.sub.6.1"
"significavit","3.8.3.3.1.2.NA.sub.6.1"
"certificate on which writ is based","3.8.3.3.1.2.NA.sub.6.2"
"Papal court (Curia)","3.8.3.3.1.3.NA.6"
"system of","3.8.3.3.1.3.NA.sub.6.1"
"member of","3.8.3.3.1.3.NA.sub.6.1"
"making","3.8.3.3.1.3.NA.sub.6.1"
"influence of","3.8.3.3.1.3.NA.sub.6.1"
"study of","3.8.3.3.1.3.NA.sub.6.1"
"one who","3.8.3.3.1.3.NA.sub.6.2"
"Papal court (Curia)","3.8.3.3.1.3.NA.6"
"subject to","3.8.3.3.1.3.NA.sub.6.1"
"Make","3.8.3.3.1.3.NA.6"
"Papal court (Inquisition)","3.8.3.3.1.4.NA.6"
"officer of","3.8.3.3.1.4.NA.sub.6.1"
"chief","3.8.3.3.1.4.NA.sub.6.2"
"office of","3.8.3.3.1.4.NA.sub.6.1"
"Papal court (Rota)","3.8.3.3.1.5.NA.6"
"Papal court (Rota)","3.8.3.3.1.5.NA.6"
"Archbishop's court","3.8.3.3.1.6.NA.6"
"of Canterbury","3.8.3.3.1.6.NA.sub.6.1"
"presiding officer of","3.8.3.3.1.6.NA.sub.6.1"
"Bishop's court","3.8.3.3.1.7.NA.6"
"place of","3.8.3.3.1.7.NA.sub.6.1"
"officer of","3.8.3.3.1.7.NA.sub.6.1"
"office of","3.8.3.3.1.7.NA.sub.6.2"
"Bishop's court","3.8.3.3.1.7.NA.6"
"Bishop's court","3.8.3.3.1.7.NA.6"
"Presbyterian","3.8.3.3.1.8.NA.6"
"general assembly","3.8.3.3.1.8.NA.sub.6.1"
"representative of crown at","3.8.3.3.1.8.NA.sub.6.2"
"synod","3.8.3.3.1.8.NA.sub.6.1"
"presbytery","3.8.3.3.1.8.NA.sub.6.1"
"of a country","3.8.3.3.1.8.NA.sub.6.2"
"district of","3.8.3.3.1.8.NA.sub.6.2"
"kirk-session","3.8.3.3.1.8.NA.sub.6.1"
"member of","3.8.3.3.1.8.NA.sub.6.2"
"female","3.8.3.3.1.8.NA.sub.6.3"
"fellow","3.8.3.3.1.8.NA.sub.6.3"
"collective","3.8.3.3.1.8.NA.sub.6.3"
"office of","3.8.3.3.1.8.NA.sub.6.3"
"general assembly","3.8.3.3.1.8.NA.sub.6.1"
"synod","3.8.3.3.1.8.NA.sub.6.1"
"presbytery","3.8.3.3.1.8.NA.sub.6.1"
"local","3.8.3.3.1.8.NA.sub.6.2"
"presbyter","3.8.3.3.1.8.NA.sub.6.2"
"composed of","3.8.3.3.1.8.NA.sub.6.3"
"Presbyterian","3.8.3.3.1.8.NA.6"
"Council","3.8.3.4.NA.NA.NA.4"
"acting for whole church","3.8.3.4.NA.NA.NA.sub.4.1"
"self-elected","3.8.3.4.NA.NA.NA.sub.4.1"
"illegal/secret","3.8.3.4.NA.NA.NA.sub.4.1"
"protracted","3.8.3.4.NA.NA.NA.sub.4.1"
"World Council of Churches","3.8.3.4.NA.NA.NA.sub.4.1"
"decision/decree of","3.8.3.4.NA.NA.NA.sub.4.1"
"member of","3.8.3.4.NA.NA.NA.sub.4.1"
"Council","3.8.3.4.NA.NA.NA.4"
"of the nature of","3.8.3.4.NA.NA.NA.sub.4.1"
"done/made by/proceeding from","3.8.3.4.NA.NA.NA.sub.4.1"
"general","3.8.3.4.NA.NA.NA.sub.4.1"
"Council","3.8.3.4.NA.NA.NA.4"
"in synod","3.8.3.4.NA.NA.NA.sub.4.1"
"American episcopal","3.8.3.4.1.NA.NA.5"
"Christian","3.8.3.4.2.NA.NA.5"
"Church of England","3.8.3.4.3.NA.NA.5"
"decennial","3.8.3.4.3.NA.NA.sub.5.1"
"provincial","3.8.3.4.3.NA.NA.sub.5.1"
"ordinance of","3.8.3.4.3.NA.NA.sub.5.2"
"member of","3.8.3.4.3.NA.NA.sub.5.2"
"memorial presented from lower to upper house","3.8.3.4.3.NA.NA.sub.5.2"
"Church of England","3.8.3.4.3.NA.NA.5"
"Church of England","3.8.3.4.3.NA.NA.5"
"letter from","3.8.3.4.4.NA.NA.sub.5.1"
"dimissory","3.8.3.4.4.NA.NA.sub.5.2"
"Cardinals","3.8.3.4.5.NA.NA.5"
"with Pope","3.8.3.4.5.NA.NA.sub.5.1"
"Cardinals","3.8.3.4.5.NA.NA.5"
"taking part in","3.8.3.4.5.NA.NA.sub.5.1"
"with Pope","3.8.3.4.5.NA.NA.sub.5.1"
"with Pope","3.8.3.4.5.NA.NA.sub.5.1"
"Church's ministry","3.8.3.4.6.NA.NA.5"
"Congregational","3.8.3.4.7.NA.NA.5"
"Cursillo","3.8.3.4.8.NA.NA.5"
"Jewish","3.8.3.4.9.NA.NA.5"
"member of","3.8.3.4.9.NA.NA.sub.5.1"
"chief","3.8.3.4.9.NA.NA.sub.5.2"
"body of trustees in Sephardic","3.8.3.4.9.NA.NA.sub.5.1"
"Irish episcopal","3.8.3.4.10.NA.NA.5"
"Knights of St. John","3.8.3.4.11.NA.NA.5"
"Legatine","3.8.3.4.12.NA.NA.5"
"Lutheran","3.8.3.4.13.NA.NA.5"
"Methodist","3.8.3.4.14.NA.NA.5"
"Mormon","3.8.3.4.15.NA.NA.5"
"Parishioners","3.8.3.4.16.NA.NA.5"
"member of","3.8.3.4.16.NA.NA.sub.5.1"
"collective","3.8.3.4.16.NA.NA.sub.5.2"
"Parishioners","3.8.3.4.16.NA.NA.5"
"Quaker","3.8.3.4.17.NA.NA.5"
"questions issued for guidance","3.8.3.4.17.NA.NA.sub.5.1"
"item","3.8.3.4.17.NA.NA.sub.5.2"
"Chalcedonian (person)","3.8.3.4.18.1.NA.6"
"Chalcedonian","3.8.3.4.18.1.NA.6"
"Ephesus","3.8.3.4.18.2.NA.6"
"Nicene","3.8.3.4.18.3.NA.6"
"Nicene","3.8.3.4.18.3.NA.6"
"Trent","3.8.3.4.18.4.NA.6"
"Trent","3.8.3.4.18.4.NA.6"
"Trent","3.8.3.4.18.4.NA.6"
"Follow","3.8.3.4.18.4.NA.6"
"Vatican","3.8.3.4.18.5.NA.6"
"Westminster","3.8.3.4.18.6.NA.6"
"Chapter","3.8.3.4.19.NA.NA.5"
"meeting of","3.8.3.4.19.NA.NA.sub.5.1"
"church possessing","3.8.3.4.19.NA.NA.sub.5.1"
"Chapter","3.8.3.4.19.NA.NA.5"
"Chapter","3.8.3.4.19.NA.NA.5"
"Make","3.8.3.4.19.NA.NA.5"
"Member of chapter","3.8.3.4.19.1.NA.6"
"female","3.8.3.4.19.1.NA.sub.6.1"
"collective","3.8.3.4.19.1.NA.sub.6.1"
"office of","3.8.3.4.19.1.NA.sub.6.1"
"wife of","3.8.3.4.19.1.NA.sub.6.1"
"Church of England","3.8.3.4.19.1.NA.sub.6.1"
